ielmo marinho,RN,Low_Weight
iepe,SP,Low_Weight
igaci,AL,Heavy_Weight
igapora,BA,Low_Weight
igaracu do tiete,SP,Low_Weight
igarapava,SP,Low_Weight
igarape,MG,Heavy_Weight
igarape-acu,PA,Low_Weight
igarape-miri,PA,Low_Weight
igarassu,PE,Heavy_Weight
igarata,SP,Low_Weight
igaratinga,MG,Heavy_Weight
igrapiuna,BA,Low_Weight
igreja nova,AL,Heavy_Weight
igrejinha,RS,Low_Weight
iguaba grande,RJ,Low_Weight
iguai,BA,Low_Weight
iguape,SP,Heavy_Weight
iguaracu,PR,Heavy_Weight
iguatama,MG,Heavy_Weight
iguatu,CE,Heavy_Weight
iguatu,PR,Low_Weight
ijui,RS,Low_Weight
ilha comprida,SP,Low_Weight
ilha de itamaraca,PE,Low_Weight
ilha dos valadares,PR,Heavy_Weight
ilha grande,PI,Low_Weight
ilha solteira,SP,Low_Weight
ilhabela,SP,Low_Weight
ilheus,BA,Low_Weight
ilhota,SC,Heavy_Weight
ilicinea,MG,Low_Weight
ilopolis,RS,Low_Weight
imaculada,PB,Low_Weight
imbau,PR,Low_Weight
imbe,RS,Heavy_Weight
imbe de minas,MG,Low_Weight
imbituba,SC,Low_Weight
imbituva,PR,Low_Weight
imbuia,SC,Heavy_Weight
imigrante,RS,Heavy_Weight
imperatriz,MA,Heavy_Weight
inacio martins,PR,Low_Weight
inaciolandia,GO,Low_Weight
inaja,PE,Heavy_Weight
inaja,PR,Low_Weight
inconfidentes,MG,Low_Weight
indaial,SC,Heavy_Weight
indaiatuba,SP,Heavy_Weight
independencia,CE,Low_Weight
indiana,SP,Low_Weight
indianopolis,MG,Low_Weight
indianopolis,PR,Low_Weight
indiapora,SP,Low_Weight
indiara,GO,Low_Weight
indiaroba,SE,Low_Weight
inga,PB,Low_Weight
ingai,MG,Low_Weight
inhambupe,BA,Heavy_Weight
inhapi,AL,Low_Weight
inhapim,MG,Heavy_Weight
inhauma,MG,Low_Weight
inhuma,PI,Low_Weight
inhumas,GO,Low_Weight
inimutaba,MG,Low_Weight
inocencia,MS,Low_Weight
inubia paulista,SP,Heavy_Weight
iomere,SC,Low_Weight
ipaba,MG,Low_Weight
ipameri,GO,Low_Weight
ipanema,MG,Low_Weight
ipaporanga,CE,Low_Weight
ipatinga,MG,Heavy_Weight
ipaumirim,CE,Low_Weight
ipaussu,SP,Heavy_Weight
ipe,RS,Heavy_Weight
ipecaeta,BA,Low_Weight
ipero,SP,Heavy_Weight
ipiabas,RJ,Heavy_Weight
ipiacu,MG,Heavy_Weight
ipiau,BA,Low_Weight
ipigua,SP,Heavy_Weight
ipira,BA,Heavy_Weight
ipira,SC,Low_Weight
ipiranga,PR,Low_Weight
ipiranga,RS,Low_Weight
ipiranga de goias,GO,Low_Weight
ipiranga do norte,MT,Low_Weight
ipiranga do sul,RS,Low_Weight
ipixuna do para,PA,Low_Weight
ipojuca,PE,Low_Weight
ipora,GO,Low_Weight
ipora,PR,Low_Weight
ipora do oeste,SC,Low_Weight
ipu,CE,Heavy_Weight
ipua,SP,Heavy_Weight
ipubi,PE,Low_Weight
ipueira,RN,Heavy_Weight
ipueiras,CE,Low_Weight
ipuiuna,MG,Low_Weight
ipumirim,SC,Heavy_Weight
ipupiara,BA,Heavy_Weight
iracema,CE,Heavy_Weight
iracemapolis,SP,Low_Weight
irai,RS,Low_Weight
irai de minas,MG,Heavy_Weight
iramaia,BA,Low_Weight
irani,SC,Low_Weight
irape,SP,Heavy_Weight
irapua,SP,Heavy_Weight
irapuru,SP,Heavy_Weight
iraquara,BA,Low_Weight
irara,BA,Heavy_Weight
irati,PR,Heavy_Weight
iraucuba,CE,Low_Weight
irece,BA,Heavy_Weight
iretama,PR,Heavy_Weight
irineopolis,SC,Heavy_Weight
irupi,ES,Heavy_Weight
isaias coelho,PI,Low_Weight
ita,SC,Low_Weight
itaara,RS,Low_Weight
itabaiana,SE,Heavy_Weight
itabaianinha,SE,Low_Weight
itabatan,BA,Low_Weight
itabela,BA,Heavy_Weight
itabera,SP,Heavy_Weight
itaberaba,BA,Low_Weight
itaberai,GO,Heavy_Weight
itabi,SE,Low_Weight
itabira,MG,Heavy_Weight
itabirinha,MG,Heavy_Weight
itabirito,MG,Heavy_Weight
itaborai,RJ,Heavy_Weight
itabuna,BA,Low_Weight
itacarambi,MG,Low_Weight
itacare,BA,Low_Weight
itacoatiara,AM,Low_Weight
itacurussa,RJ,Heavy_Weight
itagi,BA,Heavy_Weight
itagiba,BA,Low_Weight
itagimirim,BA,Low_Weight
itaguacu,ES,Low_Weight
itaguacu,GO,Low_Weight
itaguacu da bahia,BA,Low_Weight
itaguai,RJ,Heavy_Weight
itaguaje,PR,Low_Weight
itaguara,MG,Low_Weight
itaguari,GO,Heavy_Weight
itaguaru,GO,Low_Weight
itai,SP,Low_Weight
itaicaba,CE,Low_Weight
itaiopolis,SC,Heavy_Weight
itaipava,ES,Low_Weight
itaipulandia,PR,Low_Weight
itaitinga,CE,Heavy_Weight
itaituba,PA,Low_Weight
itaja,GO,Heavy_Weight
itajai,SC,Low_Weight
itajobi,SP,Low_Weight
itaju,SP,Low_Weight
itaju do colonia,BA,Low_Weight
itajuba,MG,Heavy_Weight
itajuipe,BA,Low_Weight
italva,RJ,Low_Weight
itamaraju,BA,Heavy_Weight
itamarandiba,MG,Heavy_Weight
itamari,BA,Low_Weight
itambacuri,MG,Low_Weight
itambaraca,PR,Low_Weight
itambe,BA,Low_Weight
itambe,PE,Heavy_Weight
itambe,PR,Heavy_Weight
itamira,BA,Low_Weight
itamogi,MG,Low_Weight
itamonte,MG,Low_Weight
itanhaem,SP,Heavy_Weight
itanhandu,MG,Low_Weight
itanhanga,MT,Low_Weight
itanhem,BA,Heavy_Weight
itanhomi,MG,Low_Weight
itaobim,MG,Heavy_Weight
itaoca,ES,Heavy_Weight
itaoca,SP,Heavy_Weight
itaocara,RJ,Low_Weight
itapaci,GO,Low_Weight
itapage,CE,Heavy_Weight
itapagipe,MG,Low_Weight
itapaje,CE,Low_Weight
itaparica,BA,Low_Weight
itape,BA,Low_Weight
itapecerica,MG,Low_Weight
itapecerica da serra,SP,Low_Weight
itapecuru mirim,MA,Heavy_Weight
itapejara d'oeste,PR,Heavy_Weight
itapema,SC,Heavy_Weight
itapemirim,ES,Low_Weight
itaperucu,PR,Heavy_Weight
itaperuna,RJ,Heavy_Weight
itapetim,PE,Low_Weight
itapetinga,BA,Low_Weight
itapetininga,SP,Heavy_Weight
itapeva,MG,Heavy_Weight
itapeva,SP,Heavy_Weight
itapevi,SP,Heavy_Weight
itapicuru,BA,Heavy_Weight
itapipoca,CE,Low_Weight
itapira,SP,Low_Weight
itapiranga,SC,Low_Weight
itapirapua,GO,Low_Weight
itapirapua paulista,SP,Heavy_Weight
itapissuma,PE,Heavy_Weight
itapitanga,BA,Heavy_Weight
itapiuna,CE,Low_Weight
itapoa,SC,Heavy_Weight
itapolis,SP,Low_Weight
itapora,MS,Low_Weight
itaporanga,PB,Low_Weight
itaporanga,SP,Heavy_Weight
itaporanga d'ajuda,SE,Heavy_Weight
itapui,SP,Heavy_Weight
itapura,SP,Heavy_Weight
itapuranga,GO,Low_Weight
itaquaquecetuba,SP,Low_Weight
itaqui,RS,Heavy_Weight
itaquirai,MS,Heavy_Weight
itaquitinga,PE,Low_Weight
itarana,ES,Heavy_Weight
itarantim,BA,Low_Weight
itarare,SP,Heavy_Weight
itarema,CE,Low_Weight
itariri,SP,Heavy_Weight
itatiaia,RJ,Low_Weight
itatiaiucu,MG,Low_Weight
itatiba,SP,Low_Weight
itatiba do sul,RS,Low_Weight
itatim,BA,Low_Weight
itatinga,SP,Low_Weight
itau,RN,Low_Weight
itau de minas,MG,Low_Weight
itauba,MT,Heavy_Weight
itaueira,PI,Low_Weight
itauna,MG,Low_Weight
itinga,MG,Low_Weight
itiquira,MT,Low_Weight
itirapina,SP,Low_Weight
itirucu,BA,Heavy_Weight
itiuba,BA,Heavy_Weight
itobi,SP,Low_Weight
itororo,BA,Low_Weight
itu,SP,Low_Weight
ituacu,BA,Low_Weight
itubera,BA,Low_Weight
itueta,MG,Low_Weight
ituiutaba,MG,Low_Weight
itumbiara,GO,Heavy_Weight
itupeva,SP,Heavy_Weight
itupiranga,PA,Heavy_Weight
ituporanga,SC,Heavy_Weight
iturama,MG,Heavy_Weight
itutinga,MG,Heavy_Weight
ituverava,SP,Heavy_Weight
iuna,ES,Low_Weight
ivai,PR,Low_Weight
ivaipora,PR,Low_Weight
ivate,PR,Heavy_Weight
ivinhema,MS,Low_Weight
ivora,RS,Heavy_Weight
ivoti,RS,Heavy_Weight
jaboatao dos guararapes,PE,Low_Weight
jabora,SC,Low_Weight
jaborandi,SP,Low_Weight
jaboti,PR,Low_Weight
jaboticabal,SP,Heavy_Weight
jaboticatubas,MG,Low_Weight
jacaraci,BA,Low_Weight
jacare,SP,Low_Weight
jacareacanga,PA,Low_Weight
jacarei,SP,Low_Weight
jacarezinho,PR,Low_Weight
jaci,SP,Low_Weight
jaciara,MT,Low_Weight
jacigua,ES,Low_Weight
jacinto,MG,Low_Weight
jacinto machado,SC,Heavy_Weight
jacobina,BA,Heavy_Weight
jacui,MG,Low_Weight
jacuipe,BA,Low_Weight
jacuizinho,RS,Low_Weight
jacunda,PA,Heavy_Weight
jacupiranga,SP,Heavy_Weight
jacutinga,MG,Heavy_Weight
jacutinga,RS,Low_Weight
jaguapita,PR,Heavy_Weight
jaguaquara,BA,Low_Weight
jaguarao,RS,Heavy_Weight
jaguare,ES,Low_Weight
jaguarembe,RJ,Low_Weight
jaguari,RS,Low_Weight
jaguariaiva,PR,Heavy_Weight
jaguaribara,CE,Low_Weight
jaguaribe,CE,Heavy_Weight
jaguariuna,SP,Heavy_Weight
jaguaruana,CE,Low_Weight
jaguaruna,SC,Low_Weight
jaiba,MG,Low_Weight
jales,SP,Heavy_Weight
jamaica,SP,Low_Weight
jamapara,RJ,Low_Weight
jambeiro,SP,Low_Weight
jampruca,MG,Low_Weight
janauba,MG,Low_Weight
jandaia,GO,Low_Weight
jandaia do sul,PR,Heavy_Weight
jandaira,BA,Low_Weight
jandaira,RN,Low_Weight
jandira,SP,Heavy_Weight
janduis,RN,Low_Weight
janiopolis,PR,Low_Weight
januaria,MG,Heavy_Weight
japaraiba,MG,Low_Weight
japaratuba,SE,Low_Weight
japeri,RJ,Low_Weight
japi,RN,Heavy_Weight
japira,PR,Heavy_Weight
japoata,SE,Heavy_Weight
japuiba,RJ,Heavy_Weight
japura,PR,Low_Weight
jaqueira,PE,Heavy_Weight
jaquirana,RS,Heavy_Weight
jaragua,GO,Low_Weight
jaragua do sul,SC,Heavy_Weight
jaraguari,MS,Low_Weight
jardim,CE,Heavy_Weight
jardim,MS,Heavy_Weight
jardim abc de goias,GO,Low_Weight
jardim alegre,PR,Low_Weight
jardim de piranhas,RN,Low_Weight
jardim do serido,RN,Heavy_Weight
jardim olinda,PR,Heavy_Weight
jardinopolis,SP,Heavy_Weight
jari,RS,Heavy_Weight
jarinu,SP,Low_Weight
jaru,RO,Heavy_Weight
jatai,GO,Low_Weight
jatauba,PE,Low_Weight
jatoba,MA,Low_Weight
jatoba,PE,Heavy_Weight
jau,SP,Heavy_Weight
jaua,BA,Heavy_Weight
jaupaci,GO,Low_Weight
jauru,MT,Heavy_Weight
jeceaba,MG,Low_Weight
jenipapo de minas,MG,Low_Weight
jequeri,MG,Low_Weight
jequia da praia,AL,Low_Weight
jequie,BA,Heavy_Weight
jequitai,MG,Low_Weight
jequitiba,MG,Heavy_Weight
jequitinhonha,MG,Heavy_Weight
jeremoabo,BA,Heavy_Weight
jerico,PB,Heavy_Weight
jeriquara,SP,Low_Weight
jeronimo monteiro,ES,Low_Weight
jesuania,MG,Heavy_Weight
jesuitas,PR,Low_Weight
jesupolis,GO,Heavy_Weight
ji-parana,RO,Heavy_Weight
jijoca de jericoacoara,CE,Low_Weight
jiquirica,BA,Low_Weight
joacaba,SC,Heavy_Weight
joaima,MG,Low_Weight
joanopolis,SP,Low_Weight
joao alfredo,PE,Low_Weight
joao camara,RN,Low_Weight
joao dourado,BA,Low_Weight
joao lisboa,MA,Low_Weight
joao monlevade,MG,Heavy_Weight
joao neiva,ES,Low_Weight
joao pessoa,PB,Low_Weight
joao pinheiro,MG,Low_Weight
joao ramalho,SP,Heavy_Weight
joaquim nabuco,PE,Low_Weight
joaquim pires,PI,Low_Weight
joaquim tavora,PR,Heavy_Weight
joinville,SC,Low_Weight
jordania,MG,Heavy_Weight
jose boiteux,SC,Low_Weight
jose bonifacio,SP,Low_Weight
jose da penha,RN,Low_Weight
jose de freitas,PI,Low_Weight
joselandia,MA,Low_Weight
joviania,GO,Heavy_Weight
juara,MT,Low_Weight
juatuba,MG,Low_Weight
juazeiro,BA,Low_Weight
juazeiro do norte,CE,Heavy_Weight
jucas,CE,Low_Weight
jucurucu,BA,Heavy_Weight
jucurutu,RN,Heavy_Weight
juina,MT,Heavy_Weight
juiz de fora,MG,Heavy_Weight
julio de castilhos,RS,Low_Weight
julio mesquita,SP,Heavy_Weight
jumirim,SP,Low_Weight
junco do serido,PB,Low_Weight
jundiai,SP,Heavy_Weight
jundiai do sul,PR,Low_Weight
junqueiro,AL,Low_Weight
junqueiropolis,SP,Low_Weight
jupi,PE,Low_Weight
juquia,SP,Low_Weight
juquitiba,SP,Low_Weight
juranda,PR,Low_Weight
jurema,PE,Low_Weight
juripiranga,PB,Heavy_Weight
juru,PB,Low_Weight
juruaia,MG,Low_Weight
juruena,MT,Low_Weight
juruti,PA,Low_Weight
juscimeira,MT,Low_Weight
jussara,GO,Low_Weight
jussara,PR,Low_Weight
jussari,BA,Heavy_Weight
jussiape,BA,Low_Weight
juti,MS,Low_Weight
juvenilia,MG,Low_Weight
kalore,PR,Heavy_Weight
ladainha,MG,Low_Weight
ladario,MS,Heavy_Weight
lagarto,SE,Low_Weight
lages,CE,Low_Weight
lages,SC,Heavy_Weight
lago da pedra,MA,Low_Weight
lago verde,MA,Low_Weight
lagoa,PB,Heavy_Weight
lagoa d'anta,RN,Low_Weight
lagoa da canoa,AL,Heavy_Weight
lagoa da confusao,TO,Heavy_Weight
lagoa da prata,MG,Low_Weight
lagoa de sao francisco,PI,Low_Weight
lagoa de velhos,RN,Low_Weight
lagoa do carro,PE,Heavy_Weight
lagoa do mato,CE,Low_Weight
lagoa do ouro,PE,Low_Weight
lagoa do piaui,PI,Low_Weight
lagoa dos gatos,PE,Low_Weight
lagoa dos patos,MG,Heavy_Weight
lagoa dos tres cantos,RS,Low_Weight
lagoa dourada,MG,Heavy_Weight
lagoa formosa,MG,Heavy_Weight
lagoa grande,MG,Heavy_Weight
lagoa grande,PE,Heavy_Weight
lagoa nova,RN,Low_Weight
lagoa real,BA,Heavy_Weight
lagoa salgada,RN,Low_Weight
lagoa santa,MG,Heavy_Weight
lagoa vermelha,RS,Low_Weight
lagoao,RS,Low_Weight
lagoinha,SP,Heavy_Weight
laguna,SC,Low_Weight
laje do muriae,RJ,Low_Weight
lajeado,RS,Heavy_Weight
lajeado,TO,Heavy_Weight
lajeado grande,SC,Low_Weight
lajedo,PE,Low_Weight
lajinha,MG,Low_Weight
lamarao,BA,Low_Weight
lambari,MG,Low_Weight
lamim,MG,Low_Weight
lapa,PR,Low_Weight
laranja da terra,ES,Low_Weight
laranjal,MG,Low_Weight
laranjal,PR,Low_Weight
laranjal do jari,AP,Low_Weight
laranjal paulista,SP,Low_Weight
laranjeiras do sul,PR,Low_Weight
laurentino,SC,Low_Weight
lauro de freitas,BA,Heavy_Weight
lauro muller,SC,Low_Weight
lavinia,SP,Low_Weight
lavras,MG,Heavy_Weight
lavras da mangabeira,CE,Heavy_Weight
lavras do sul,RS,Low_Weight
lavrinhas,SP,Low_Weight
leandro ferreira,MG,Heavy_Weight
lebon regis,SC,Low_Weight
leme,SP,Heavy_Weight
lencois,BA,Heavy_Weight
lencois paulista,SP,Heavy_Weight
leoberto leal,SC,Low_Weight
leopoldina,MG,Heavy_Weight
leopoldo de bulhoes,GO,Low_Weight
leopolis,PR,Low_Weight
liberato salzano,RS,Low_Weight
liberdade,MG,Low_Weight
lima duarte,MG,Heavy_Weight
limeira,SP,Heavy_Weight
limeira do oeste,MG,Heavy_Weight
limoeiro,PE,Low_Weight
limoeiro do norte,CE,Low_Weight
lindoeste,PR,Low_Weight
lindoia,SP,Low_Weight
lindoia do sul,SC,Low_Weight
lindolfo collor,RS,Low_Weight
linhares,ES,Heavy_Weight
lins,SP,Heavy_Weight
livramento,PB,Low_Weight
livramento de nossa senhora,BA,Low_Weight
loanda,PR,Heavy_Weight
lobato,PR,Heavy_Weight
londrina,PR,Low_Weight
lontras,SC,Low_Weight
lorena,SP,Heavy_Weight
loreto,MA,Heavy_Weight
lourdes,SP,Low_Weight
louveira,SP,Heavy_Weight
lucas do rio verde,MT,Low_Weight
lucelia,SP,Heavy_Weight
lucena,PB,Heavy_Weight
lucianopolis,SP,Low_Weight
luis antonio,SP,Low_Weight
luis correia,PI,Low_Weight
luis eduardo magalhaes,BA,Heavy_Weight
luisburgo,MG,Heavy_Weight
luiz alves,SC,Low_Weight
luiziana,PR,Low_Weight
luiziania,SP,Low_Weight
luizlandia do oeste,MG,Low_Weight
luminarias,MG,Low_Weight
lunardelli,PR,Low_Weight
lupercio,SP,Low_Weight
lupionopolis,PR,Low_Weight
lutecia,SP,Heavy_Weight
luz,MG,Low_Weight
luziania,GO,Heavy_Weight
luziapolis,AL,Low_Weight
luzilandia,PI,Low_Weight
macae,RJ,Heavy_Weight
macaiba,RN,Low_Weight
macambara,RS,Low_Weight
macambira,SE,Heavy_Weight
macapa,AP,Heavy_Weight
macaparana,PE,Low_Weight
macatuba,SP,Heavy_Weight
macau,RN,Heavy_Weight
macaubal,SP,Low_Weight
macaubas,BA,Low_Weight
macedonia,SP,Heavy_Weight
maceio,AL,Low_Weight
machacalis,MG,Low_Weight
machadinho,RS,Low_Weight
machadinho d'oeste,RO,Heavy_Weight
machado,MG,Low_Weight
machados,PE,Low_Weight
macieira,SC,Low_Weight
macuco,RJ,Low_Weight
macuco de minas,MG,Low_Weight
madalena,CE,Heavy_Weight
madre de deus,BA,Low_Weight
madre de deus de minas,MG,Heavy_Weight
mae d'agua,PB,Low_Weight
mae do rio,PA,Low_Weight
mafra,SC,Low_Weight
magalhaes de almeida,MA,Low_Weight
magda,SP,Heavy_Weight
mage,RJ,Heavy_Weight
maioba,MA,Low_Weight
maiquinique,BA,Low_Weight
mairi,BA,Low_Weight
mairinque,SP,Low_Weight
mairipora,SP,Heavy_Weight
major porto,MG,Low_Weight
major vieira,SC,Low_Weight
malacacheta,MG,Heavy_Weight
malhador,SE,Low_Weight
mallet,PR,Low_Weight
mamanguape,PB,Heavy_Weight
mambai,GO,Heavy_Weight
mambore,PR,Low_Weight
mamonas,MG,Heavy_Weight
mampituba,RS,Heavy_Weight
manaira,PB,Low_Weight
manaus,AM,Low_Weight
mandaguacu,PR,Heavy_Weight
mandaguari,PR,Heavy_Weight
mandirituba,PR,Heavy_Weight
manduri,SP,Low_Weight
manfrinopolis,PR,Heavy_Weight
manga,MG,Heavy_Weight
mangaratiba,RJ,Heavy_Weight
mangueirinha,PR,Low_Weight
manhuacu,MG,Heavy_Weight
manhumirim,MG,Low_Weight
manoel ribas,PR,Heavy_Weight
manoel urbano,AC,Heavy_Weight
manoel viana,RS,Low_Weight
mansidao,BA,Low_Weight
mantena,MG,Heavy_Weight
mantenopolis,ES,Low_Weight
maquine,RS,Low_Weight
mar de espanha,MG,Low_Weight
mar vermelho,AL,Heavy_Weight
mara rosa,GO,Low_Weight
maraba,PA,Heavy_Weight
maracacume,MA,Heavy_Weight
maracai,SP,Heavy_Weight
maracaju,MS,Heavy_Weight
maracana,SC,Low_Weight
maracanau,CE,Low_Weight
maracas,BA,Heavy_Weight
maragogi,AL,Low_Weight
maragogipe,BA,Low_Weight
maranguape,CE,Low_Weight
maranhaozinho,MA,Low_Weight
marataizes,ES,Low_Weight
marau,RS,Heavy_Weight
maravilha,AL,Low_Weight
maravilha,SC,Low_Weight
maravilhas,MG,Heavy_Weight
marcelino vieira,RN,Low_Weight
marco,CE,Heavy_Weight
marcos parente,PI,Low_Weight
marechal candido rondon,PR,Heavy_Weight
marechal deodoro,AL,Low_Weight
marechal floriano,ES,Low_Weight
mari,PB,Low_Weight
maria da fe,MG,Heavy_Weight
marialva,PR,Heavy_Weight
mariana,MG,Heavy_Weight
mariano moro,RS,Low_Weight
mariapolis,SP,Low_Weight
maribondo,AL,Low_Weight
marica,RJ,Heavy_Weight
mariental,PR,Heavy_Weight
marilac,MG,Heavy_Weight
marilandia,ES,Low_Weight
marilandia do sul,PR,Heavy_Weight
marilena,PR,Low_Weight
marilia,SP,Low_Weight
mariluz,PR,Heavy_Weight
maringa,PR,Low_Weight
marinopolis,SP,Low_Weight
mario campos,MG,Low_Weight
mariopolis,PR,Low_Weight
maripa,PR,Low_Weight
maristela,SP,Heavy_Weight
marituba,PA,Low_Weight
marmeleiro,PR,Heavy_Weight
marques de souza,RS,Low_Weight
martinesia,MG,Low_Weight
martinho campos,MG,Heavy_Weight
martinopolis,SP,Heavy_Weight
martins,RN,Low_Weight
martins soares,MG,Heavy_Weight
mascote,BA,Heavy_Weight
massape,CE,Low_Weight
massaranduba,SC,Heavy_Weight
mata,RS,Low_Weight
mata de sao joao,BA,Low_Weight
mata grande,AL,Low_Weight
mata roma,MA,Low_Weight
mata verde,MG,Low_Weight
matao,SP,Heavy_Weight
matelandia,PR,Low_Weight
materlandia,MG,Low_Weight
mateus leme,MG,Low_Weight
matias barbosa,MG,Low_Weight
matias olimpio,PI,Heavy_Weight
matinhos,PR,Low_Weight
matipo,MG,Low_Weight
mato leitao,RS,Low_Weight
mato rico,PR,Low_Weight
mato verde,MG,Heavy_Weight
matoes,MA,Low_Weight
matoes do norte,MA,Heavy_Weight
matozinhos,MG,Low_Weight
matrincha,GO,Heavy_Weight
matriz de camaragibe,AL,Low_Weight
matupa,MT,Heavy_Weight
matutina,MG,Low_Weight
maua,SP,Low_Weight
maua da serra,PR,Low_Weight
maurilandia,GO,Low_Weight
mauriti,CE,Low_Weight
maximiliano de almeida,RS,Low_Weight
medeiros,MG,Low_Weight
medeiros neto,BA,Heavy_Weight
medianeira,PR,Low_Weight
medicilandia,PA,Low_Weight
medina,MG,Low_Weight
meleiro,SC,Low_Weight
mendes,RJ,Low_Weight
mendes pimentel,MG,Heavy_Weight
mendonca,MG,Low_Weight
mendonca,SP,Low_Weight
mercedes,PR,Low_Weight
merces,MG,Low_Weight
meridiano,SP,Heavy_Weight
meruoca,CE,Low_Weight
mesquita,MG,Low_Weight
mesquita,RJ,Low_Weight
messias targino,RN,Low_Weight
miguel calmon,BA,Low_Weight
miguel pereira,RJ,Heavy_Weight
miguelopolis,SP,Heavy_Weight
milagres,BA,Heavy_Weight
milagres,CE,Heavy_Weight
milha,CE,Heavy_Weight
mimoso de goias,GO,Low_Weight
mimoso do sul,ES,Low_Weight
minacu,GO,Low_Weight
minas do leao,RS,Low_Weight
minas novas,MG,Heavy_Weight
minduri,MG,Low_Weight
mineiros,GO,Heavy_Weight
mineiros do tiete,SP,Low_Weight
ministro andreazza,RO,Heavy_Weight
mira estrela,SP,Low_Weight
miracatu,SP,Low_Weight
miracema,RJ,Low_Weight
miradouro,MG,Heavy_Weight
miraguai,RS,Low_Weight
mirai,MG,Heavy_Weight
miraima,CE,Low_Weight
miranda,MS,Low_Weight
miranda do norte,MA,Low_Weight
mirandiba,PE,Low_Weight
mirandopolis,SP,Low_Weight
miranorte,TO,Low_Weight
mirante da serra,RO,Low_Weight
mirante do paranapanema,SP,Low_Weight
mirassol,SP,Heavy_Weight
mirassol d'oeste,MT,Low_Weight
miravania,MG,Low_Weight
mirinzal,MA,Low_Weight
missal,PR,Heavy_Weight
missao velha,CE,Low_Weight
missi,CE,Low_Weight
mocajuba,PA,Low_Weight
mococa,SP,Heavy_Weight
moeda,MG,Low_Weight
moema,MG,Low_Weight
mogi das cruzes,SP,Low_Weight
mogi mirim,SP,Low_Weight
mogi-guacu,SP,Heavy_Weight
mogi-mirim,SP,Low_Weight
moju,PA,Heavy_Weight
mojui dos campos,PA,Low_Weight
mombaca,CE,Low_Weight
mombuca,SP,Low_Weight
moncao,MA,Low_Weight
moncoes,SP,Low_Weight
mondai,SC,Low_Weight
mongagua,SP,Heavy_Weight
monnerat,RJ,Heavy_Weight
monsenhor paulo,MG,Low_Weight
monsenhor tabosa,CE,Low_Weight
montadas,PB,Low_Weight
montalvania,MG,Heavy_Weight
montanha,ES,Heavy_Weight
montanhas,RN,Low_Weight
montauri,RS,Heavy_Weight
monte alegre,PA,Low_Weight
monte alegre,RN,Low_Weight
monte alegre de minas,MG,Low_Weight
monte alegre de sergipe,SE,Heavy_Weight
monte alegre do sul,SP,Heavy_Weight
monte alto,SP,Low_Weight
monte alverne,RS,Low_Weight
monte aprazivel,SP,Heavy_Weight
monte azul,MG,Heavy_Weight
monte azul paulista,SP,Low_Weight
monte belo,MG,Low_Weight
monte belo do sul,RS,Low_Weight
monte bonito,RS,Low_Weight
monte carlo,SC,Low_Weight
monte carmelo,MG,Low_Weight
monte castelo,SC,Low_Weight
monte castelo,SP,Low_Weight
monte formoso,MG,Low_Weight
monte gordo,BA,Heavy_Weight
monte mor,SP,Low_Weight
monte santo,BA,Low_Weight
monte santo de minas,MG,Low_Weight
monte siao,MG,Heavy_Weight
monte verde,MG,Low_Weight
monteiropolis,AL,Heavy_Weight
montenegro,RS,Heavy_Weight
montes claros,MG,Heavy_Weight
montezuma,MG,Low_Weight
montividiu do norte,GO,Low_Weight
morada nova,CE,Low_Weight
morada nova,PA,Low_Weight
morada nova de minas,MG,Low_Weight
moreilandia,PE,Low_Weight
moreira sales,PR,Heavy_Weight
moreno,PE,Low_Weight
morpara,BA,Low_Weight
morretes,PR,Low_Weight
morrinhos,CE,Heavy_Weight
morrinhos,GO,Heavy_Weight
morro agudo,SP,Low_Weight
morro agudo de goias,GO,Low_Weight
morro da fumaca,SC,Heavy_Weight
morro da garca,MG,Low_Weight
morro de sao paulo,BA,Low_Weight
morro do chapeu,BA,Low_Weight
morro do ferro,MG,Heavy_Weight
morro do pilar,MG,Low_Weight
morro grande,SC,Low_Weight
morro redondo,RS,Heavy_Weight
morro reuter,RS,Low_Weight
morro vermelho,MG,Low_Weight
morungaba,SP,Heavy_Weight
mossamedes,GO,Low_Weight
mossoro,RN,Low_Weight
mostardas,RS,Heavy_Weight
motuca,SP,Low_Weight
mozarlandia,GO,Heavy_Weight
mucambo,CE,Low_Weight
mucuge,BA,Heavy_Weight
mucuri,BA,Heavy_Weight
mucurici,ES,Heavy_Weight
mundo novo,BA,Heavy_Weight
mundo novo,GO,Low_Weight
mundo novo,MS,Heavy_Weight
munhoz,MG,Heavy_Weight
munhoz de melo,PR,Heavy_Weight
muniz freire,ES,Low_Weight
muquem do sao francisco,BA,Low_Weight
muqui,ES,Heavy_Weight
muriae,MG,Heavy_Weight
murici,AL,Low_Weight
muritiba,BA,Heavy_Weight
murucupi,PA,Low_Weight
murutinga do sul,SP,Heavy_Weight
mussurepe,RJ,Low_Weight
mutuipe,BA,Heavy_Weight
mutum,MG,Heavy_Weight
mutum parana,RO,Low_Weight
mutunopolis,GO,Low_Weight
muzambinho,MG,Low_Weight
nacip raydan,MG,Low_Weight
nantes,SP,Low_Weight
nanuque,MG,Heavy_Weight
nao-me-toque,RS,Low_Weight
narandiba,SP,Low_Weight
natal,RN,Low_Weight
natercia,MG,Low_Weight
natividade,RJ,Heavy_Weight
natividade,TO,Heavy_Weight
natividade da serra,SP,Low_Weight
navegantes,SC,Heavy_Weight
